Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P15	73	20.06.2014	1996.0000	+5.79445359e+01	+0.00000000e+00	+8.17893742e-01	+6.79378653e+01	+1.31438447e+02
P15	74	20.07.2014	2026.0000	+5.61798450e+01	+0.00000000e+00	+8.21894730e-01	+6.95740814e+01	+1.31964626e+02
P15	75	20.08.2014	2057.0000	+5.65619418e+01	+0.00000000e+00	+8.25250660e-01	+6.84800001e+01	+1.32048095e+02
P15	76	19.09.2014	2087.0000	+5.39722099e+01	+0.00000000e+00	+8.29098559e-01	+7.12790022e+01	+1.32759016e+02
P15	77	19.10.2014	2117.0000	+5.45408926e+01	+0.00000000e+00	+8.32094372e-01	+7.00010267e+01	+1.32810427e+02
P15	78	19.11.2014	2148.0000	+5.27511037e+01	+0.00000000e+00	+8.35602997e-01	+7.18464071e+01	+1.33368270e+02
P15	79	19.12.2014	2178.0000	+5.17783462e+01	+0.00000000e+00	+8.38784746e-01	+7.26574282e+01	+1.33766519e+02
P15	80	19.01.2015	2209.0000	+4.93446691e+01	+0.00000000e+00	+8.42366640e-01	+7.54743269e+01	+1.34504602e+02
P15	81	18.02.2015	2239.0000	+4.88289735e+01	+0.00000000e+00	+8.45279307e-01	+7.57319240e+01	+1.34828032e+02
P15	82	21.03.2015	2270.0000	+4.80002832e+01	+0.00000000e+00	+8.48195742e-01	+7.64191005e+01	+1.35207341e+02
P15	83	20.04.2015	2300.0000	+4.58686061e+01	+0.00000000e+00	+8.51303407e-01	+7.90092196e+01	+1.35907509e+02
P15	84	21.05.2015	2331.0000	+4.62592915e+01	+0.00000000e+00	+8.53750288e-01	+7.80091462e+01	+1.36013240e+02
P15	85	20.06.2015	2361.0000	+4.50522050e+01	+0.00000000e+00	+8.56370889e-01	+7.93569300e+01	+1.36478022e+02
P15	86	20.07.2015	2391.0000	+4.50712954e+01	+0.00000000e+00	+8.58600070e-01	+7.89842665e+01	+1.36645405e+02
P15	87	20.08.2015	2422.0000	+4.41719495e+01	+0.00000000e+00	+8.60996501e-01	+8.00080738e+01	+1.37071526e+02
P15	88	19.09.2015	2452.0000	+4.35023554e+01	+0.00000000e+00	+8.63262356e-01	+8.06947513e+01	+1.37424461e+02
P15	89	20.10.2015	2483.0000	+4.24484577e+01	+0.00000000e+00	+8.65626749e-01	+8.19902764e+01	+1.37900840e+02
P15	90	19.11.2015	2513.0000	+4.16297292e+01	+0.00000000e+00	+8.67857332e-01	+8.29233723e+01	+1.38286603e+02
P15	91	20.12.2015	2544.0000	+4.23979288e+01	+0.00000000e+00	+8.69633159e-01	+8.14162768e+01	+1.38269541e+02
P15	92	19.01.2016	2574.0000	+4.05018263e+01	+0.00000000e+00	+8.71902408e-01	+8.41246613e+01	+1.38971496e+02
P15	93	18.02.2016	2604.0000	+3.96158627e+01	+0.00000000e+00	+8.74008824e-01	+8.52629117e+01	+1.39416472e+02
P15	94	20.03.2016	2635.0000	+3.94473256e+01	+0.00000000e+00	+8.75923889e-01	+8.52324114e+01	+1.39639902e+02
P15	95	19.04.2016	2665.0000	+3.91657638e+01	+0.00000000e+00	+8.77700654e-01	+8.54316697e+01	+1.39909116e+02
P15	96	20.05.2016	2696.0000	+3.81024268e+01	+0.00000000e+00	+8.79655745e-01	+8.69297359e+01	+1.40405613e+02
P15	97	19.06.2016	2726.0000	+3.80416375e+01	+0.00000000e+00	+8.81262149e-01	+8.68363015e+01	+1.40635558e+02
P15	98	20.07.2016	2757.0000	+3.65584949e+01	+0.00000000e+00	+8.83249310e-01	+8.90723684e+01	+1.41252375e+02
P15	99	19.08.2016	2787.0000	+3.64346450e+01	+0.00000000e+00	+8.84870721e-01	+8.90594980e+01	+1.41480153e+02
P15	100	18.09.2016	2817.0000	+3.58851249e+01	+0.00000000e+00	+8.86512491e-01	+8.97790220e+01	+1.41831145e+02
P15	101	19.10.2016	2848.0000	+3.58999982e+01	+0.00000000e+00	+8.87990677e-01	+8.95698412e+01	+1.42043172e+02
P15	102	18.11.2016	2878.0000	+3.49160846e+01	+0.00000000e+00	+8.89584876e-01	+9.11294250e+01	+1.42581268e+02
P15	103	19.12.2016	2909.0000	+3.43267501e+01	+0.00000000e+00	+8.91186457e-01	+9.19692304e+01	+1.42977646e+02
P15	104	18.01.2017	2939.0000	+3.40572116e+01	+0.00000000e+00	+8.92602749e-01	+9.22699088e+01	+1.43268383e+02
P15	105	18.02.2017	2970.0000	+3.31225919e+01	+0.00000000e+00	+8.94201022e-01	+9.37317778e+01	+1.43759604e+02
P15	106	20.03.2017	3000.0000	+3.19377236e+01	+0.00000000e+00	+8.95839524e-01	+9.56808208e+01	+1.44353222e+02
P15	107	20.04.2017	3031.0000	+3.40624248e+01	+0.00000000e+00	+8.96607085e-01	+9.17175867e+01	+1.43897654e+02
P15	108	20.05.2017	3061.0000	+3.34564100e+01	+0.00000000e+00	+8.97776101e-01	+9.26975952e+01	+1.44292496e+02
P15	109	19.06.2017	3091.0000	+3.20913453e+01	+0.00000000e+00	+8.99245028e-01	+9.50452754e+01	+1.44946401e+02
P15	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56954917e+02	+1.56549968e+02
P15	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57822165e+02	+1.57362583e+02
P15	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58318517e+02	+1.57858494e+02
P15	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58764449e+02	+1.58304312e+02
P15	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59242453e+02	+1.58783053e+02
P15	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59693552e+02	+1.59234602e+02
P15	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60155058e+02	+1.59696562e+02
P15	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60608404e+02	+1.60149993e+02
P15	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61164828e+02	+1.60705022e+02
P15	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61780619e+02	+1.61319258e+02
P15	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62387479e+02	+1.61925809e+02
P15	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63002101e+02	+1.62539555e+02
P15	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63634803e+02	+1.63171755e+02
P15	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64277065e+02	+1.63813139e+02
P15	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64886687e+02	+1.64422887e+02
P15	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65472611e+02	+1.65007614e+02
P15	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66105732e+02	+1.65641204e+02
P15	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66701129e+02	+1.66236070e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P16	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60459555e+02
P16	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60427833e+02
P16	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60330072e+02
P16	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60132541e+02
P16	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59269020e+02
P16	14	28.09.2009	270.0000	+3.41458799e+02	+0.00000000e+00	+1.44510228e-04	+1.48155287e+02	+1.53276031e+02
P16	15	27.10.2009	299.0000	+3.16281435e+02	+0.00000000e+00	+1.50081863e-04	+1.46805648e+02	+1.51557706e+02
P16	16	27.11.2009	330.0000	+3.11083805e+02	+0.00000000e+00	+1.57442003e-04	+1.45183058e+02	+1.49863335e+02
P16	17	26.12.2009	359.0000	+3.21272846e+02	+0.00000000e+00	+1.66292623e-04	+1.43460372e+02	+1.48300112e+02
P16	18	26.01.2010	390.0000	+3.17562568e+02	+0.00000000e+00	+1.75782825e-04	+1.41883862e+02	+1.46673952e+02
P16	19	25.02.2010	420.0000	+3.23189901e+02	+0.00000000e+00	+1.86477463e-04	+1.39427568e+02	+1.44308838e+02
P16	20	26.03.2010	449.0000	+3.18246108e+02	+0.00000000e+00	+1.95885254e-04	+1.37326460e+02	+1.42140739e+02
P16	21	26.04.2010	480.0000	+3.20080393e+02	+0.00000000e+00	+2.06488401e-04	+1.34349160e+02	+1.39200550e+02
P16	22	25.05.2010	509.0000	+3.17088416e+02	+0.00000000e+00	+2.17192808e-04	+1.30788632e+02	+1.35602987e+02
P16	23	24.06.2010	539.0000	+3.13300249e+02	+0.00000000e+00	+2.27402494e-04	+1.27743112e+02	+1.32510748e+02
P16	24	25.07.2010	570.0000	+3.07601321e+02	+0.00000000e+00	+2.37975866e-04	+1.24990591e+02	+1.29681130e+02
P16	25	30.07.2010	575.0000	+3.15767974e+02	+0.00000000e+00	+2.40581492e-04	+1.24262790e+02	+1.29077553e+02
P16	26	09.08.2010	585.0000	+3.18387918e+02	+0.00000000e+00	+2.44773534e-04	+1.22997808e+02	+1.27856506e+02
P16	27	23.08.2010	599.0000	+3.11350656e+02	+0.00000000e+00	+2.50053036e-04	+1.21568358e+02	+1.26325689e+02
P16	28	23.09.2010	630.0000	+3.16856424e+02	+0.00000000e+00	+2.62023765e-04	+1.18273140e+02	+1.23125524e+02
P16	29	23.10.2010	660.0000	+3.19901570e+02	+0.00000000e+00	+2.73508657e-04	+1.15442893e+02	+1.20352395e+02
P16	30	21.11.2010	689.0000	+3.16119731e+02	+0.00000000e+00	+2.84397303e-04	+1.13247216e+02	+1.18108203e+02
P16	31	22.12.2010	720.0000	+3.08839034e+02	+0.00000000e+00	+3.01670207e-04	+1.11334367e+02	+1.16092633e+02
P16	32	20.01.2011	749.0000	+3.21840690e+02	+0.00000000e+00	+3.18410944e-04	+1.09409161e+02	+1.14376007e+02
P16	33	20.02.2011	780.0000	+3.07060974e+02	+0.00000000e+00	+3.35898744e-04	+1.08325301e+02	+1.13073138e+02
P16	34	22.03.2011	810.0000	+3.23431167e+02	+0.00000000e+00	+3.54674527e-04	+1.06935317e+02	+1.11943855e+02
P16	35	20.04.2011	839.0000	+3.13552039e+02	+0.00000000e+00	+3.72370224e-04	+1.06294734e+02	+1.11157705e+02
P16	36	21.05.2011	870.0000	+3.25830292e+02	+0.00000000e+00	+3.91640542e-04	+1.05352117e+02	+1.10412677e+02
P16	37	20.06.2011	900.0000	+3.25694007e+02	+0.00000000e+00	+4.09919068e-04	+1.04883814e+02	+1.09949518e+02
P16	38	20.07.2011	930.0000	+3.19062253e+02	+0.00000000e+00	+4.27966766e-04	+1.04680499e+02	+1.09649539e+02
P16	39	20.08.2011	961.0000	+3.18719051e+02	+0.00000000e+00	+4.62573419e-04	+1.04448020e+02	+1.09417204e+02
P16	40	19.09.2011	991.0000	+3.26598342e+02	+0.00000000e+00	+5.02347236e-04	+1.04080723e+02	+1.09177727e+02
P16	41	20.10.2011	1022.0000	+3.20707180e+02	+0.00000000e+00	+5.41944745e-04	+1.04128745e+02	+1.09139304e+02
P16	42	19.11.2011	1052.0000	+3.21011226e+02	+0.00000000e+00	+5.79905208e-04	+1.04118187e+02	+1.09138212e+02
P16	43	20.12.2011	1083.0000	+3.24043179e+02	+0.00000000e+00	+6.19136545e-04	+1.04034417e+02	+1.09106549e+02
P16	44	19.01.2012	1113.0000	+3.20942248e+02	+0.00000000e+00	+6.56140611e-04	+1.04120810e+02	+1.09149056e+02
P16	45	18.02.2012	1143.0000	+3.16354726e+02	+0.00000000e+00	+6.91920510e-04	+1.04335393e+02	+1.09296341e+02
P16	46	20.03.2012	1174.0000	+3.25459788e+02	+0.00000000e+00	+7.28903050e-04	+1.04304255e+02	+1.09412188e+02
P16	47	19.04.2012	1204.0000	+3.14446231e+02	+0.00000000e+00	+7.63329494e-04	+1.04706799e+02	+1.09646532e+02
P16	48	20.05.2012	1235.0000	+3.16802167e+02	+0.00000000e+00	+7.99143952e-04	+1.04798722e+02	+1.09779656e+02
P16	49	19.06.2012	1265.0000	+3.22785409e+02	+0.00000000e+00	+8.33299785e-04	+1.04820346e+02	+1.09899567e+02
P16	50	20.07.2012	1296.0000	+3.19222105e+02	+0.00000000e+00	+8.67811106e-04	+1.05063772e+02	+1.10091655e+02
P16	51	19.08.2012	1326.0000	+3.15627996e+02	+0.00000000e+00	+9.00041045e-04	+1.05384107e+02	+1.10360045e+02
P16	52	18.09.2012	1356.0000	+3.10035976e+02	+0.00000000e+00	+9.31584901e-04	+1.05710601e+02	+1.10603156e+02
P16	53	19.10.2012	1387.0000	+3.15947756e+02	+0.00000000e+00	+9.63895450e-04	+1.05785948e+02	+1.10776828e+02
P16	54	18.11.2012	1417.0000	+3.11524021e+02	+0.00000000e+00	+9.93986136e-04	+1.06123847e+02	+1.11050747e+02
P16	55	19.12.2012	1448.0000	+3.17719999e+02	+0.00000000e+00	+1.02535874e-03	+1.06211558e+02	+1.11242611e+02
P16	56	18.01.2013	1478.0000	+3.22476798e+02	+0.00000000e+00	+1.05602067e-03	+1.06287242e+02	+1.11400896e+02
P16	57	18.02.2013	1509.0000	+3.22237892e+02	+0.00000000e+00	+1.08760138e-03	+1.06475651e+02	+1.11594356e+02
P16	58	20.03.2013	1539.0000	+3.19412231e+02	+0.00000000e+00	+1.11780266e-03	+1.06738181e+02	+1.11822025e+02
P16	59	20.04.2013	1570.0000	+3.12879863e+02	+0.00000000e+00	+1.14824916e-03	+1.07148366e+02	+1.12140358e+02
P16	60	20.05.2013	1600.0000	+3.14298197e+02	+0.00000000e+00	+1.17823327e-03	+1.07408756e+02	+1.12436920e+02
P16	61	19.06.2013	1630.0000	+3.19832349e+02	+0.00000000e+00	+1.20945446e-03	+1.07546413e+02	+1.12679283e+02
P16	62	20.07.2013	1661.0000	+3.09488321e+02	+0.00000000e+00	+1.24305223e-03	+1.08037163e+02	+1.13027017e+02
P16	63	19.08.2013	1691.0000	+3.19751439e+02	+0.00000000e+00	+1.27864180e-03	+1.08015751e+02	+1.13196829e+02
P16	64	19.09.2013	1722.0000	+3.08109059e+02	+0.00000000e+00	+1.31789299e-03	+1.08575217e+02	+1.13603500e+02
P16	65	19.10.2013	1752.0000	+3.23777935e+02	+0.00000000e+00	+1.36371984e-03	+1.08433888e+02	+1.13762836e+02
P16	66	19.11.2013	1783.0000	+3.19313840e+02	+0.00000000e+00	+1.42052992e-03	+1.08722302e+02	+1.14045902e+02
P16	67	19.12.2013	1813.0000	+3.18898103e+02	+0.00000000e+00	+1.53408074e-03	+1.08913843e+02	+1.14313232e+02
P16	68	19.01.2014	1844.0000	+3.11060253e+02	+0.00000000e+00	+1.68713169e-03	+1.09263715e+02	+1.14636914e+02
P16	69	18.02.2014	1874.0000	+3.10154172e+02	+0.00000000e+00	+1.87013959e-03	+1.09394544e+02	+1.14878638e+02
P16	70	20.03.2014	1904.0000	+3.14186453e+02	+0.00000000e+00	+2.10312837e-03	+1.09418176e+02	+1.15132849e+02
P16	71	20.04.2014	1935.0000	+3.10339266e+02	+0.00000000e+00	+2.69314065e-03	+1.09677732e+02	+1.15529676e+02
P16	72	20.05.2014	1965.0000	+3.14458065e+02	+0.00000000e+00	+4.03192729e-03	+1.09574465e+02	+1.15745443e+02
P16	73	20.06.2014	1996.0000	+3.08589890e+02	+0.00000000e+00	+5.80034376e-03	+1.09784209e+02	+1.16156119e+02
P16	74	20.07.2014	2026.0000	+3.17152120e+02	+0.00000000e+00	+8.26956588e-03	+1.09422389e+02	+1.16362548e+02
P16	75	20.08.2014	2057.0000	+3.19987290e+02	+0.00000000e+00	+1.68161545e-02	+1.09313675e+02	+1.16662844e+02
P16	76	19.09.2014	2087.0000	+3.08898034e+02	+0.00000000e+00	+2.58266570e-02	+1.09532981e+02	+1.16993677e+02
P16	77	19.10.2014	2117.0000	+3.08432474e+02	+0.00000000e+00	+3.55549637e-02	+1.09428431e+02	+1.17272403e+02
P16	78	19.11.2014	2148.0000	+3.12611983e+02	+0.00000000e+00	+4.63400199e-02	+1.09118755e+02	+1.17520065e+02
P16	79	19.12.2014	2178.0000	+3.04551956e+02	+0.00000000e+00	+5.75245619e-02	+1.09202763e+02	+1.17861990e+02
P16	80	19.01.2015	2209.0000	+2.94648973e+02	+0.00000000e+00	+7.39772553e-02	+1.09411063e+02	+1.18253182e+02
P16	81	18.02.2015	2239.0000	+2.79802461e+02	+0.00000000e+00	+9.55672208e-02	+1.09995148e+02	+1.18697335e+02
P16	82	21.03.2015	2270.0000	+2.82300815e+02	+0.00000000e+00	+1.15044773e-01	+1.09881745e+02	+1.18952641e+02
P16	83	20.04.2015	2300.0000	+2.68392995e+02	+0.00000000e+00	+1.32857164e-01	+1.10469732e+02	+1.19376065e+02
P16	84	21.05.2015	2331.0000	+2.62149268e+02	+0.00000000e+00	+1.49946876e-01	+1.10752759e+02	+1.19727180e+02
P16	85	20.06.2015	2361.0000	+2.62743887e+02	+0.00000000e+00	+1.64972699e-01	+1.10704210e+02	+1.19953834e+02
P16	86	20.07.2015	2391.0000	+2.61664724e+02	+0.00000000e+00	+1.78739986e-01	+1.10743389e+02	+1.20203066e+02
P16	87	20.08.2015	2422.0000	+2.48169159e+02	+0.00000000e+00	+1.93328619e-01	+1.11427814e+02	+1.20669160e+02
P16	88	19.09.2015	2452.0000	+2.58532612e+02	+0.00000000e+00	+2.05216821e-01	+1.11015114e+02	+1.20872903e+02
P16	89	20.10.2015	2483.0000	+2.39880720e+02	+0.00000000e+00	+2.19987917e-01	+1.11960264e+02	+1.21394294e+02
P16	90	19.11.2015	2513.0000	+2.47117560e+02	+0.00000000e+00	+2.32293641e-01	+1.11614585e+02	+1.21583512e+02
P16	91	20.12.2015	2544.0000	+2.39648495e+02	+0.00000000e+00	+2.45324287e-01	+1.11975831e+02	+1.21924559e+02
P16	92	19.01.2016	2574.0000	+2.27962416e+02	+0.00000000e+00	+2.59752643e-01	+1.12598340e+02	+1.22337138e+02
P16	93	18.02.2016	2604.0000	+2.25953623e+02	+0.00000000e+00	+2.74623697e-01	+1.12804957e+02	+1.22661062e+02
P16	94	20.03.2016	2635.0000	+2.32788013e+02	+0.00000000e+00	+2.86356387e-01	+1.12519023e+02	+1.22869024e+02
P16	95	19.04.2016	2665.0000	+2.18739948e+02	+0.00000000e+00	+3.00818784e-01	+1.13347329e+02	+1.23269222e+02
P16	96	20.05.2016	2696.0000	+2.15342946e+02	+0.00000000e+00	+3.13974627e-01	+1.13699956e+02	+1.23629467e+02
P16	97	19.06.2016	2726.0000	+2.06976438e+02	+0.00000000e+00	+3.26835491e-01	+1.14365785e+02	+1.24068666e+02
P16	98	20.07.2016	2757.0000	+2.14416793e+02	+0.00000000e+00	+3.36730367e-01	+1.14089873e+02	+1.24277269e+02
P16	99	19.08.2016	2787.0000	+2.03891867e+02	+0.00000000e+00	+3.48726092e-01	+1.14808497e+02	+1.24657328e+02
P16	100	18.09.2016	2817.0000	+2.06210181e+02	+0.00000000e+00	+3.59068059e-01	+1.14818275e+02	+1.24921363e+02
P16	101	19.10.2016	2848.0000	+1.97690247e+02	+0.00000000e+00	+3.70988850e-01	+1.15503792e+02	+1.25355064e+02
P16	102	18.11.2016	2878.0000	+1.86546852e+02	+0.00000000e+00	+3.83567064e-01	+1.16446765e+02	+1.25909709e+02
P16	103	19.12.2016	2909.0000	+1.98101646e+02	+0.00000000e+00	+3.92387148e-01	+1.15840014e+02	+1.26020666e+02
P16	104	18.01.2017	2939.0000	+1.86328635e+02	+0.00000000e+00	+4.03521113e-01	+1.16750600e+02	+1.26492379e+02
P16	105	18.02.2017	2970.0000	+1.94444632e+02	+0.00000000e+00	+4.12217704e-01	+1.16357961e+02	+1.26663271e+02
P16	106	20.03.2017	3000.0000	+1.86763587e+02	+0.00000000e+00	+4.22433777e-01	+1.17029027e+02	+1.27090419e+02
P16	107	20.04.2017	3031.0000	+1.79711660e+02	+0.00000000e+00	+4.33177026e-01	+1.17623585e+02	+1.27469000e+02
P16	108	20.05.2017	3061.0000	+1.80123617e+02	+0.00000000e+00	+4.42482658e-01	+1.17722012e+02	+1.27738813e+02
P16	109	19.06.2017	3091.0000	+1.82969867e+02	+0.00000000e+00	+4.50724627e-01	+1.17674398e+02	+1.27990771e+02
P16	110	20.07.2017	3122.0000	+1.73394783e+02	+0.00000000e+00	+4.63634374e-01	+1.18807132e+02	+1.28809166e+02
P16	111	19.08.2017	3152.0000	+1.64456007e+02	+0.00000000e+00	+4.75361398e-01	+1.19869053e+02	+1.29525805e+02
P16	112	19.09.2017	3183.0000	+1.59525000e+02	+0.00000000e+00	+4.86044974e-01	+1.20614225e+02	+1.30131206e+02
P16	113	19.10.2017	3213.0000	+1.61552203e+02	+0.00000000e+00	+4.94428753e-01	+1.20819740e+02	+1.30579306e+02
P16	114	19.11.2017	3244.0000	+1.58398590e+02	+0.00000000e+00	+5.03066473e-01	+1.21461218e+02	+1.31158640e+02
P16	115	19.12.2017	3274.0000	+1.53425796e+02	+0.00000000e+00	+5.11651671e-01	+1.22195386e+02	+1.31713221e+02
P16	116	19.01.2018	3305.0000	+1.52528866e+02	+0.00000000e+00	+5.19431592e-01	+1.22670701e+02	+1.32244328e+02
P16	117	18.02.2018	3335.0000	+1.49112325e+02	+0.00000000e+00	+5.27202191e-01	+1.23274473e+02	+1.32750480e+02
P16	118	20.03.2018	3365.0000	+1.54957839e+02	+0.00000000e+00	+5.32771646e-01	+1.23235857e+02	+1.33163356e+02
P16	119	20.04.2018	3396.0000	+1.51898520e+02	+0.00000000e+00	+5.39967062e-01	+1.23895473e+02	+1.33747812e+02
P16	120	20.05.2018	3426.0000	+1.42503550e+02	+0.00000000e+00	+5.48316361e-01	+1.25073147e+02	+1.34455867e+02
P16	121	20.06.2018	3457.0000	+1.43923088e+02	+0.00000000e+00	+5.54863263e-01	+1.25440614e+02	+1.35018466e+02
P16	122	20.07.2018	3487.0000	+1.36325872e+02	+0.00000000e+00	+5.62754131e-01	+1.26588306e+02	+1.35795616e+02
P16	123	20.08.2018	3518.0000	+1.35875078e+02	+0.00000000e+00	+5.69304464e-01	+1.27158054e+02	+1.36440151e+02
P16	124	19.09.2018	3548.0000	+1.35646239e+02	+0.00000000e+00	+5.75261628e-01	+1.27708588e+02	+1.37074941e+02
P16	125	19.10.2018	3578.0000	+1.37087016e+02	+0.00000000e+00	+5.80701526e-01	+1.28037646e+02	+1.37597818e+02
P16	126	19.11.2018	3609.0000	+1.33831567e+02	+0.00000000e+00	+5.86968828e-01	+1.28876638e+02	+1.38325525e+02
P16	127	19.12.2018	3639.0000	+1.30345578e+02	+0.00000000e+00	+5.93185796e-01	+1.29666168e+02	+1.38983989e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P17	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62772510e+02
P17	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62731809e+02
P17	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62612342e+02
P17	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62391578e+02
P17	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61857507e+02
P17	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60669949e+02
P17	15	27.10.2009	299.0000	+3.23751287e+02	+0.00000000e+00	+3.52687540e-04	+1.02762480e+02	+1.54927627e+02
P17	16	27.11.2009	330.0000	+3.17090059e+02	+0.00000000e+00	+3.72377131e-04	+1.01885970e+02	+1.53179535e+02
P17	17	26.12.2009	359.0000	+3.14810048e+02	+0.00000000e+00	+3.90058630e-04	+1.00600575e+02	+1.51686370e+02
P17	18	26.01.2010	390.0000	+3.24284299e+02	+0.00000000e+00	+4.09784378e-04	+9.71213085e+01	+1.49928625e+02
P17	19	25.02.2010	420.0000	+3.17579302e+02	+0.00000000e+00	+4.28333714e-04	+9.62898724e+01	+1.48177108e+02
P17	20	26.03.2010	449.0000	+3.21492613e+02	+0.00000000e+00	+4.46832031e-04	+9.35983830e+01	+1.46298759e+02
P17	21	26.04.2010	480.0000	+3.19361002e+02	+0.00000000e+00	+4.67897998e-04	+9.09984423e+01	+1.43550484e+02
P17	22	25.05.2010	509.0000	+3.17736852e+02	+0.00000000e+00	+4.87675575e-04	+8.84031844e+01	+1.40879205e+02
